cbg,"(0, 10)","(10, 20)","(20, 30)","(30, 40)","(40, 50)","(50, 60)","(60, 70)","(70, 80)","(80, 90)","(90, 100)","(100, 110)","(110, 120)","(120, 130)",local_spssim,count
60730190011,0.9159153918688988,0.2757906318148483,-0.002816717791937647,-0.002589438780834949,0.0,,0.0,-0.0005401946186494947,0.0,0.0,,,,0.13175107472136946,10
60730190012,0.8959939200562358,-0.0004782286411133152,-0.005818284015483666,-0.001237368529593726,0.0,-0.000558035714285742,-0.000595459620394498,0.0,0.0,0.0,,,,0.08873065435353647,11
60730190013,0.8959271195383807,0.18961738686193078,-0.006045705706761792,0.014942600853411436,0.0,0.0,-0.0025052363346862697,-0.00040895861989486304,0.0,,,,,0.12128080073248669,10
60730190021,0.6937764675350178,0.45838639245478235,0.27022925513849044,0.06227109756449792,0.055872385963572295,0.05666069443431195,0.09302422217997508,0.17801387424586493,-0.0051741088470633285,,,,,0.20700669785216108,10
60730191011,0.9133341143300274,0.6696519951270699,0.29971357525040515,0.19143678535414763,-0.005306528826639613,0.04353541211907265,0.0731118960745282,-0.0021148436209362373,,,,,,0.27292030072595935,9
60730191012,0.8844041734485655,0.18065779907600252,-0.005453189452434542,-0.0013159811897513899,0.28655873988964653,-0.0026074120630520223,-0.002607412063052042,-0.00035921519377515653,0.0,,,,,0.14880861138357215,10
60730191013,0.832242655277118,0.3591709107015171,0.08278866660307393,-0.0025145487426439105,-0.0017882352260167485,0.09664432288805427,-0.0036175188279709866,-0.004139438744177235,,,,,,0.16984835174111929,9
60730191014,0.9239728270732465,0.8363483070176713,0.5088527966577944,0.2578053000297946,0.3718156234387243,0.21143473620048617,0.10786368423819916,-0.0064979509562207915,-0.0019653558687202886,,,,,0.3566255519812194,10
60730191031,0.9283241238978104,0.4317724396725428,0.29614975329494153,-0.002073033285009256,0.0,-0.00412997102911047,0.0,0.0,,,,,,0.2062554140688969,9
60730191032,0.9250690639722946,0.3301140798252436,-0.00347669275531483,-0.0014144780639270711,0.4022184891463478,0.05283116239193359,0.1765595097452288,-0.0007849575601892809,,,,,,0.23513952208770214,9
60730191033,0.9234470371582347,0.35290244679373245,0.2967056802132959,-0.00126854425713122,-0.0026144788287169028,-0.0017755279571055273,-0.0021813812712326826,-0.0013155912077457866,,,,,,0.1954874550804164,9
60730191051,0.6619959720273071,0.44753905919696785,-0.0028443879715093568,-0.001909559005785978,-0.0019075164376516384,-0.00198272257702511,0.14939719414176383,0.0,,,,,,0.15628600492175831,9
60730191052,0.668864062137919,0.23556635328351394,0.06571318505384299,0.2130652505717188,0.09545753195274083,-0.002059709617793826,-0.0020636990899669046,0.0,,,,,,0.15931787178649684,9
60730191053,0.9065277302214201,0.2672822917523966,0.09610756431103128,-0.0004849660696918759,-0.0022774039194650743,-0.0054831100290741435,-0.0006104446106401076,-0.001217006883122046,,,,,,0.1574805818466068,9
60730191061,0.9693281460018967,0.8549894838932657,0.49416345207804097,0.274075843201657,0.17927745756699803,0.012686731332183617,0.2372205888656226,-0.0002648146275245342,,,,,,0.3776846110390175,9
60730191062,0.6706591621030445,0.40025121140361386,0.04151840510473542,-0.0027112323671647045,-0.0010106860901374299,-0.0004582471640208349,0.0,0.0,,,,,,0.13853107662375888,9
60730191063,0.972280298416539,0.7485273470893744,0.5058028368453037,0.2442646986358914,0.04186272760564295,0.08778958117279194,-0.0019143972227069163,0.0,0.0,,,,,0.28873478806031516,10
60730191064,0.8890113621558626,0.4709360975451939,0.4426598017436977,0.15009596945896406,0.16275600921544317,-0.002637826591830304,0.0,0.0,,,,,,0.2641026766909164,9
60730191071,0.5305684031391932,0.47887761269995427,0.09480847135704161,-0.0017531349318785213,-0.002450665201853249,0.0,0.0,,,,,,,0.15715009815177963,8
60730192031,0.5198390846545997,-0.0039834831149836835,0.0,0.0,,-0.00030315668029922994,,,,,,,,0.10311048897186337,6
60730192032,0.5416353514259983,0.17310523587510587,-0.0002339149087433738,-0.0006563870393841043,0.0,-0.0005059038671125367,-0.0002445445813911403,0.0,,,,,,0.08913747961305912,9
60730192051,0.345010096880251,0.21630015691877835,-0.0010996844853290492,0.0,0.0,0.0,-0.0006604355122723629,0.0,,,,,,0.06994376672517849,9
